customerID,Churn_Probability,Risk_Level,Base_LTV,LTV_Segment,Retention_Priority,Recommended_Action
6967-PEJLL,0.19890781575448074,LOW RISK,1510.312601468883,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
7879-CGSFV,0.39118595363445996,MEDIUM RISK,5549.5,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
2257-BOVXD,0.4204923966008577,MEDIUM RISK,2502.159683030537,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
9822-BIIGN,0.2944185730500439,LOW RISK,3808.05,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
1136-XGEQU,0.20624037377236487,LOW RISK,4207.5,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
2439-LYPMQ,0.7665979771288509,HIGH RISK,3898.8,HIGH LTV,CRITICAL,Immediate retention intervention. Offer personalized incentive and proactive customer support.
6543-XRMYR,0.7683733941000226,HIGH RISK,3745.725531503672,HIGH LTV,CRITICAL,Immediate retention intervention. Offer personalized incentive and proactive customer support.
5753-QQWPW,0.1864741596742289,LOW RISK,2250.4409161190565,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
4785-QRJHC,0.2696280621018212,LOW RISK,2755.4,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
0052-YNYOT,0.10614794813104465,LOW RISK,1376.85,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
7054-LGEQW,0.7249655414990831,HIGH RISK,1726.339901430228,LOW LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
0608-JDVEC,0.024286225724734063,LOW RISK,990.0,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
6284-KMNUF,0.4016957747519993,MEDIUM RISK,5488.0,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
6286-SUUWT,0.6023188238653492,HIGH RISK,749.5208059528411,LOW LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
3594-KADLU,0.5343306196176829,MEDIUM RISK,1318.7057788944724,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
0536-ACXIP,0.13320708977402473,LOW RISK,7887.599999999999,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
8869-TORSS,0.12552243136069263,LOW RISK,2896.8,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
0373-AIVNJ,0.19969583270675287,LOW RISK,1485.892124081948,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
6429-SHBCB,0.3958139972319372,MEDIUM RISK,2614.869578662543,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
5751-USDBL,0.07584269002892459,LOW RISK,3726.0,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
6815-ABQFQ,0.5077503880492585,MEDIUM RISK,6006.0,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
9450-TRJUU,0.688723894559902,HIGH RISK,3123.942607267105,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
2805-AUFQN,0.04777134806880203,LOW RISK,743.8853111712408,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
7855-DIWPO,0.7128807378702375,HIGH RISK,2579.1781117124083,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
0174-QRVVY,0.011083634853917314,LOW RISK,1799.85,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
9507-EXLTT,0.8725491735445472,HIGH RISK,2981.176739466563,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
8390-FESFV,0.044015634135781107,LOW RISK,5239.0,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
0661-KBKPA,0.2864572856442125,LOW RISK,4173.75,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
6856-RAURS,0.8775941873048329,HIGH RISK,2813.990394279088,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
7322-OCWHC,0.08636886791956458,LOW RISK,6699.599999999999,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
2203-GHNWN,0.6263118031453816,HIGH RISK,2992.447729029764,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
3413-CSSTH,0.3714895686456458,MEDIUM RISK,2283.7000000000003,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
3006-XIMLN,0.9002584157795235,HIGH RISK,3539.090722844994,HIGH LTV,CRITICAL,Immediate retention intervention. Offer personalized incentive and proactive customer support.
3750-CKVKH,0.8435919620672506,HIGH RISK,2545.365143022806,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
0576-WNXXC,0.7589052720963566,HIGH RISK,3589.810175879397,HIGH LTV,CRITICAL,Immediate retention intervention. Offer personalized incentive and proactive customer support.
7056-IMHCC,0.750488911717987,HIGH RISK,5400.700000000001,HIGH LTV,CRITICAL,Immediate retention intervention. Offer personalized incentive and proactive customer support.
0866-QLSIR,0.12047856295433135,LOW RISK,2419.5057595670664,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
1628-BIZYP,0.8816707915474098,HIGH RISK,3193.447042906842,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
2230-XTUWL,0.014891070216805857,LOW RISK,938.4,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
1980-KXVPM,0.8447581943335897,HIGH RISK,2819.625889060688,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
8619-IJNDK,0.05510928361458316,LOW RISK,4547.55,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
2960-NKRSO,0.6521000217892343,HIGH RISK,3229.138509856977,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
6705-LXORM,0.7899397553368833,HIGH RISK,2631.7760630073444,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
7130-VTEWQ,0.8618954547380078,HIGH RISK,2845.924864708156,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
9364-YKUVW,0.2747698894195332,LOW RISK,743.8853111712408,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
2761-OCIAX,0.8518476957430572,HIGH RISK,2806.476401236954,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
7996-BPXHY,0.08538046387954976,LOW RISK,939.249130266718,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
4248-QPAVC,0.6480203143603406,HIGH RISK,3206.5965307305755,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
9357-UJRUN,0.27177628476560417,LOW RISK,2192.20747004252,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
6340-DACFT,0.013234338486880857,LOW RISK,1027.5,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
1023-BQXZE,0.07847461890124233,LOW RISK,4237.95,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
5480-HPRRX,0.7925589471631553,HIGH RISK,950.5201198299188,LOW LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
9576-SYUHJ,0.6527635132452895,HIGH RISK,3424.5023289524547,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
2169-RRLFW,0.02088495733174976,LOW RISK,1817.6,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
8338-QIUNR,0.08632307605945938,LOW RISK,4788.0,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
0463-TXOAK,0.07363508395125364,LOW RISK,1331.2,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
4396-KLSEH,0.23550268719782438,LOW RISK,745.7638094317742,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
5186-EJEGL,0.40000013136598034,MEDIUM RISK,2611.1125821414767,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
9334-GWGOW,0.8744149447650525,HIGH RISK,2812.111896018554,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
5696-JVVQY,0.06902327770519846,LOW RISK,3364.8,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
9633-DENPU,0.3437167158753599,MEDIUM RISK,2754.2000000000003,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
0581-BXBUB,0.7476553728361215,HIGH RISK,2733.21496907615,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
2750-BJLSB,0.5007784134941301,MEDIUM RISK,4873.900000000001,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
2770-NSVDG,0.5449821229318982,MEDIUM RISK,1093.28598763046,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
8280-MQRQN,0.764746939414295,HIGH RISK,1895.4047448782371,LOW LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
7851-FLGGQ,0.6114096899989234,HIGH RISK,1677.4989466563586,LOW LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
9374-YOLBJ,0.4601734286982074,MEDIUM RISK,723.221830305373,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
6583-SZVGP,0.41324135841013465,MEDIUM RISK,5188.799999999999,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
2150-OEGBV,0.05933568244859057,LOW RISK,755.1563007344415,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
9372-TXXPS,0.04092769109213751,LOW RISK,3591.0,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
6933-FHBZC,0.24685771554301128,LOW RISK,2105.796550057982,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
4698-KVLLG,0.029297770672819422,LOW RISK,999.6,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
8752-STIVR,0.8712465001093497,HIGH RISK,2968.027251642829,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
8623-ULFNQ,0.4488974269604726,MEDIUM RISK,2481.4962021646693,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
9822-WMWVG,0.5445117432290736,MEDIUM RISK,4366.5,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
4304-TSPVK,0.11460706954912732,LOW RISK,7813.200000000001,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
1716-LSAMB,0.0793637127849202,LOW RISK,2459.25,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
3523-QRQLL,0.29199418072356687,LOW RISK,2611.1125821414767,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
2187-PKZAY,0.7775915898121152,HIGH RISK,3003.7187185929647,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
1895-QTKDO,0.7092331007974866,HIGH RISK,1651.1999710088903,LOW LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
8161-QYMTT,0.9003867105702088,HIGH RISK,3535.333726323927,HIGH LTV,CRITICAL,Immediate retention intervention. Offer personalized incentive and proactive customer support.
2955-PSXOE,0.5198454686114052,MEDIUM RISK,758.9132972555083,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
6834-NXDCA,0.7099772676688848,HIGH RISK,897.9221685349825,LOW LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
8701-DGLVH,0.028097413460506107,LOW RISK,1042.95,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
2480-SQIOB,0.693020588346857,HIGH RISK,1683.134441437959,LOW LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
4993-JCRGJ,0.5190943734465723,MEDIUM RISK,3167.1480672593734,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
0581-MDMPW,0.6570815543255221,HIGH RISK,3341.848405488983,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
7789-CRUVC,0.32962104378788404,MEDIUM RISK,5746.2,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
0164-APGRB,0.12120683185187431,LOW RISK,8272.800000000001,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
8034-RYTVV,0.1884820010217693,LOW RISK,4633.75,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
3018-TFTSU,0.5460525961501563,MEDIUM RISK,3069.466157711635,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
9777-IQHWP,0.17639300823335166,LOW RISK,5977.6,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
6899-PPEEA,0.7796151372693676,HIGH RISK,3627.3801410900655,HIGH LTV,CRITICAL,Immediate retention intervention. Offer personalized incentive and proactive customer support.
6701-YVNQG,0.019277294209983264,LOW RISK,6386.400000000001,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
7649-PHJVR,0.03399516138048279,LOW RISK,732.6143216080402,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
9278-VZKCD,0.5416010073757836,MEDIUM RISK,5673.2,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
7636-PEPNS,0.21245014331486017,LOW RISK,2557.8,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
1575-KRZZE,0.5709492341314883,MEDIUM RISK,2073.8620796289138,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
8590-OHDIW,0.032920902974367575,LOW RISK,771.4,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
7764-BDPEE,0.20126168143785503,LOW RISK,783.333774642443,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
9480-BQJEI,0.300161668892977,MEDIUM RISK,5722.599999999999,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
3354-OADJP,0.15198488568953858,LOW RISK,2038.1706126787783,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
3181-MIZBN,0.1980486400276159,LOW RISK,742.0068129107074,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
9327-QSDED,0.5317590153347809,MEDIUM RISK,1636.1719849246228,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
4892-VLANZ,0.5892461132649344,MEDIUM RISK,743.8853111712408,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
0298-XACET,0.06151307032276427,LOW RISK,2610.4,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
6917-FIJHC,0.04554821109000909,LOW RISK,1872.0,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
6557-BZXLQ,0.7080339299396974,HIGH RISK,2616.748076923077,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
2432-TFSMK,0.38097562740955654,MEDIUM RISK,3366.268882875918,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
4211-MMAZN,0.5701284135968416,MEDIUM RISK,760.7917955160417,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
4751-ERMAN,0.15679491125700923,LOW RISK,5428.8,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
8430-TWCBX,0.05115657473020321,LOW RISK,1014.3,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
1942-OQFRW,0.7585031682159727,HIGH RISK,1653.078469269424,LOW LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
4075-JFPGR,0.34965228327391074,MEDIUM RISK,4768.5,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
3339-EAQNV,0.36746917539540314,MEDIUM RISK,7002.0,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
5329-KRDTM,0.13129123477484733,LOW RISK,5569.2,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
0307-BCOPK,0.03226383544157092,LOW RISK,715.7078372632393,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
6473-ULUHT,0.36661588952020246,MEDIUM RISK,3189.690046385775,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
1194-SPVSP,0.44453848542096464,MEDIUM RISK,738.2498163896404,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
7249-WBIYX,0.8719602413484415,HIGH RISK,3215.9890220332427,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
2293-IJWPS,0.4448089237201319,MEDIUM RISK,5742.75,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
4377-VDHYI,0.3531156797609894,MEDIUM RISK,3411.35284112872,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
0019-EFAEP,0.1093398693858582,LOW RISK,7293.599999999999,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
2480-EJWYP,0.4426497947596676,MEDIUM RISK,5672.4,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
8970-ANWXO,0.2812063116782673,LOW RISK,2770.7849342868185,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
